user_id,movie_id,rating
438,12,1
438,249,2
439,75,2
439,455,4
439,25,3
440,85,2
441,449,2
441,15,4
441,265,2
442,211,5
442,340,1
442,215,4
442,310,1
443,331,4
443,172,5
443,111,2
443,20,2
443,429,1
443,453,2
443,38,2
444,423,5
445,329,2
445,136,2
445,280,1
445,407,2
445,254,1
445,359,1
445,119,4
445,96,4
445,369,2
445,228,5
446,429,5
446,186,1
446,103,3
446,392,4
446,4,2
446,43,2
446,69,3
446,78,5
446,62,1
447,438,4
447,375,5
448,21,5
448,131,3
449,254,3
449,248,4
449,429,4
449,106,5
450,314,3
450,388,2
450,296,5
450,8,4
450,472,4
450,268,5
450,455,4
451,105,3
451,465,4
451,184,3
451,446,5
452,289,2
452,386,4
452,243,1
453,22,1
453,292,3
453,383,5
453,68,4
453,236,3
453,32,5
454,376,2
454,318,3
454,14,4
454,133,3
454,430,1
454,324,3
454,4,1
454,69,5
454,407,2
455,487,5
455,196,4
455,66,5
455,443,4
455,272,1
455,88,2
456,386,3
456,156,5
456,139,1
456,51,5
456,494,5
457,499,3
457,10,4
457,122,1
457,52,5
457,84,2
457,348,2
457,254,3
458,108,5
459,255,5
460,253,2
460,452,4
460,4,4
460,348,5
460,349,2
460,26,3
460,209,5
460,268,5
461,158,4
461,407,3
462,310,2
462,187,5
462,409,2
462,200,2
462,82,4
463,330,2
463,155,1
463,23,1
463,215,4
463,132,1
463,75,4
463,416,3
463,218,3
463,359,1
463,32,1
464,52,1
465,197,4
465,151,2
465,230,5
465,173,3
466,270,2
467,412,5
467,175,2
467,379,4
468,496,5
468,319,3
468,91,3
468,117,1
469,487,4
469,356,2
469,359,1
470,146,2
470,422,1
470,81,2
470,136,5
470,159,4
470,219,1
470,255,4
470,455,1
470,106,3
470,311,5
471,276,2
471,465,3
471,263,2
471,456,1
471,90,2
471,191,2
471,344,3
471,214,1
471,305,3
471,400,1
472,34,5
472,213,1
472,14,4
472,458,2
473,219,1
473,318,2
473,167,3
474,86,4
474,226,1
474,168,1
474,297,5
475,349,4
475,384,2
475,84,4
475,474,5
475,114,2
475,316,4
475,193,4
475,189,5
475,16,2
476,387,2
476,459,3
476,310,5
476,10,1
476,131,3
476,276,4
476,377,1
477,494,4
477,159,4
477,348,1
477,20,5
477,488,4
477,451,2
477,341,3
478,330,2
478,334,1
478,456,4
478,427,2
479,159,3
479,164,4
479,162,2
479,189,3
480,428,3
480,122,1
480,449,5
480,109,2
480,91,3
480,443,4
480,387,2
480,484,5
480,405,4
480,434,2
481,496,2
481,386,4
481,233,1
481,313,5
481,163,1
481,288,4
481,216,5
481,73,5
482,424,3
482,205,5
483,150,2
483,26,4
483,246,3
483,240,3
483,95,2
483,367,5
483,317,5
483,459,5
483,354,4
483,314,1
484,429,3
484,71,2
484,395,2
484,211,4
484,493,3
484,352,4
484,454,4
484,15,5
484,453,2
484,109,1
485,109,1
485,277,2
485,481,4
485,222,4
485,126,1
485,287,1
485,461,2
485,398,5
485,138,1
486,59,3
486,172,2
486,71,5
486,439,3
486,216,3
486,223,2
486,48,5
486,57,4
486,88,2
487,54,4
487,183,5
487,113,1
487,89,5
487,391,1
487,373,3
487,235,2
488,471,5
488,273,1
488,493,5
488,205,4
488,457,3
488,462,4
489,76,3
489,35,4
489,287,4
489,106,3
489,435,1
489,296,2
489,474,1
490,300,2
490,309,5
490,285,3
490,278,4
491,434,2
491,102,2
491,254,1
491,16,2
491,298,4
491,485,2
492,316,1
492,406,5
492,32,2
492,105,4
492,42,5
492,108,5
493,363,3
493,54,2
493,446,4
493,437,3
493,312,2
493,220,2
494,353,1
494,445,4
494,497,2
494,41,3
494,486,3
494,186,3
494,362,4
495,188,1
495,57,3
495,407,2
495,235,5
495,67,2
495,46,1
495,7,5
495,3,5
495,256,4
496,58,3
497,275,1
498,158,3
498,286,2
498,41,1
498,279,2
498,107,1
498,214,2
498,342,2
498,163,3
498,482,5
498,75,3
499,209,3
499,163,3
499,377,1
499,171,5
499,404,4
499,63,3
499,127,1
499,101,4
499,197,1
499,394,4
500,461,4
501,85,4
501,336,1
502,1,3
502,353,3
502,297,2
502,296,4
502,479,5
502,493,2
503,183,2
503,228,5
503,452,4
503,321,5
504,259,4
504,408,4
504,344,1
505,3,2
505,83,3
505,439,5
505,273,2
505,74,4
505,111,5
505,130,3
505,199,2
505,70,2
505,120,1
506,278,5
507,110,4
507,318,5
507,147,3
507,261,4
507,320,2
507,368,1
507,178,5
508,21,5
508,266,3
508,288,4
508,291,5
508,224,2
508,108,4
508,120,1
509,291,2
509,199,3
509,278,5
509,239,3
510,1,3
510,84,5
510,488,2
510,215,5
510,229,2
510,390,2
510,350,5
510,336,2
510,51,3
511,268,1
511,428,4
511,186,2
511,74,4
511,27,5
511,345,1
511,168,1
511,91,4
511,391,3
512,54,2
513,356,2
513,80,3
513,334,4
513,64,4
514,206,5
515,21,2
515,183,5
516,434,5
516,56,5
517,217,5
518,306,5
518,428,1
518,146,3
518,91,1
519,268,3
519,392,4
519,257,5
520,434,2
520,426,5
520,464,4
520,32,5
520,306,1
520,112,3
520,98,2
520,285,3
520,483,4
521,31,5
521,286,5
521,366,1
522,362,2
522,349,4
522,358,2
522,221,5
522,316,3
522,344,1
522,386,2
522,383,1
522,300,5
523,15,5
523,278,5
523,75,5
523,286,3
523,231,1
523,205,1
523,147,4
523,73,2
524,99,2
524,409,2
525,263,2
525,385,1
525,437,3
525,369,4
525,275,1
525,498,3
525,107,4
525,49,4
525,201,2
525,3,3
526,96,5
526,470,1
526,329,1
527,205,3
527,284,3
527,193,1
527,87,5
527,320,5
527,370,4
528,375,1
528,87,1
528,37,1
528,207,2
529,316,2
529,422,3
529,289,1
529,379,2
529,58,5
529,70,4
529,370,1
529,159,5
529,378,5
530,43,3
530,144,3
531,462,1
531,384,1
531,484,1
531,353,3
531,364,3
531,39,3
531,158,1
532,29,1
532,119,2
532,151,2
532,92,1
532,186,4
532,499,5
533,100,5
533,237,1
533,362,3
533,442,3
533,117,5
533,323,2
533,161,3
533,171,5
533,50,2
534,187,1
534,266,4
534,491,1
534,394,2
534,496,3
534,415,3
534,406,4
534,8,1
534,217,2
534,340,5
535,338,3
535,116,4
535,284,4
535,329,1
535,253,2
535,330,4
535,292,1
536,96,2
536,308,2
536,248,4
536,233,2
536,141,5
536,331,2
536,300,2
536,391,3
537,454,3
537,314,1
537,91,5
537,268,3
538,378,2
538,74,4
538,374,1
538,93,4
538,78,3
538,353,3
538,157,1
538,266,2
538,162,3
538,348,1
539,383,4
539,279,3
539,385,4
539,355,1
539,137,2
539,40,4
539,198,2
539,353,3
539,418,1
539,143,5
540,412,2
540,328,1
540,18,1
541,372,4
541,470,3
541,36,4
541,252,2
541,354,2
541,194,1
541,405,2
541,339,3
542,220,5
542,376,5
542,304,4
542,71,3
542,265,5
542,286,4
542,138,3
542,448,3
542,329,1
543,289,4
543,211,3
544,349,5
544,227,2
544,60,3
544,406,4
544,190,3
544,196,1
544,477,2
544,113,1
544,121,4
544,268,2
545,318,4
545,130,5
546,58,5
546,149,2
546,444,3
546,80,5
546,176,3
546,194,5
546,348,1
546,234,5
546,377,3
546,457,3
547,315,3
547,12,5
547,295,4
547,162,3
547,156,3
547,490,2
547,53,4
547,283,3
547,360,1
548,188,2
548,32,3
548,332,1
548,254,5
548,169,2
548,159,3
548,461,3
548,441,5
549,269,5
549,58,5
549,468,2
549,265,5
549,198,3
549,347,5
549,274,1
550,442,2
550,312,3
551,139,5
551,283,4
551,372,3
551,59,1
551,96,2
551,211,3
551,320,3
551,129,2
551,292,5
552,182,1
552,76,3
552,372,3
552,356,1
552,414,5
553,61,5
554,357,2
554,91,5
554,134,2
554,284,2
554,410,4
554,88,1
554,327,5
554,345,1
554,489,5
554,53,4
555,414,5
555,487,1
555,39,1
555,101,4
555,449,2
556,289,4
556,268,3
556,96,3
557,21,1
557,205,3
557,353,1
558,341,3
558,249,1
558,468,3
559,166,2
559,343,4
559,262,5
559,407,3
559,470,5
559,152,1
560,403,5
560,111,5
560,380,2
560,241,4
560,52,1
561,186,1
562,486,4
562,175,1
562,432,2
562,101,2
562,364,4
562,245,5
562,424,5
562,463,5
562,339,5
562,165,2
563,189,4
563,207,5
563,186,2
563,78,1
563,171,2
563,414,2
563,432,1
564,163,1
564,215,1
564,40,2
564,222,1
564,348,3
564,159,1
564,339,3
564,41,1
564,161,2
564,110,1
565,353,3
566,401,3
566,122,4
566,443,2
566,198,1
566,312,5
566,170,3
567,362,3
568,198,1
568,22,1
569,387,3
569,148,3
569,406,3
569,274,1
569,59,3
569,60,3
570,291,1
570,186,1
570,440,4
570,62,3
570,98,3
570,453,1
570,320,5
570,356,2
571,419,5
571,278,1
571,36,4
571,111,1
571,283,3
572,219,2
572,475,4
572,251,5
572,12,5
572,371,1
572,206,5
573,477,2
573,330,3
573,282,1
573,108,2
574,101,3
574,271,3
574,1,2
574,47,3
574,493,5
574,167,3
574,418,4
574,358,3
575,346,1
575,111,2
575,65,5
575,262,2
575,475,2
575,341,2
575,12,4
576,432,1
576,35,2
576,277,3
576,18,2
577,483,3
577,324,2
577,38,4
577,331,4
577,177,1
577,164,3
578,117,3
579,332,5
579,456,5
579,308,5
579,12,1
579,289,3
579,288,5
579,42,5
579,10,1
579,98,3
580,116,3
580,227,2
580,139,4
580,352,3
580,6,3
580,82,2
580,314,1
581,292,3
581,263,4
581,28,3
581,225,5
581,378,5
581,153,3
581,415,4
581,261,4
581,85,4
581,410,1
582,24,5
582,415,3
582,173,5
582,317,2
582,447,3
582,420,1
582,321,3
582,125,1
583,299,2
583,387,1
583,156,3
583,426,1
583,209,2
583,78,4
583,220,1
583,105,1
584,384,3
584,31,5
584,189,5
584,48,4
585,467,2
585,134,5
585,169,5
585,289,3
585,323,2
585,66,1
585,454,1
585,257,1
585,32,5
585,329,2
586,146,2
586,315,4
586,75,4
586,119,4
586,253,2
587,463,3
587,107,3
588,107,1
588,443,2
588,373,1
588,153,1
588,429,1
588,440,4
588,2,2
589,227,1
590,118,3
590,465,5
590,35,5
590,221,4
590,247,4
590,448,3
590,290,5
591,47,3
592,284,4
592,323,3
592,167,4
592,16,5
592,340,3
592,36,3
592,8,5
592,210,3
592,52,2
592,41,2
593,323,4
593,452,1
593,138,4
593,155,5
593,259,3
593,169,4
594,435,3
594,248,4
594,361,3
594,395,2
594,72,3
595,52,4
596,412,5
596,347,1
596,240,3
596,262,2
596,413,2
596,87,2
596,224,3
597,70,2
597,230,2
597,388,5
597,395,2
597,102,3
597,282,5
597,45,3
597,416,5
597,453,4
597,152,1
598,130,5
598,351,1
598,277,4
598,360,4
598,295,3
598,420,1
599,4,4
599,312,4
599,238,5
599,467,1
599,310,5
599,147,5
599,338,2
599,357,3
600,276,4
601,194,5
601,379,5
601,43,5
602,9,5
602,497,5
602,269,3
602,296,1
602,488,2
602,137,5
602,186,5
602,483,2
602,170,1
602,472,3
603,342,2
603,336,5
603,429,1
603,363,4
603,398,4
604,13,2
604,379,2
604,399,5
604,182,5
605,135,3
605,247,5
605,285,1
605,102,5
605,100,5
606,170,5
606,449,1
606,66,3
606,464,3
606,189,3
606,302,5
606,271,3
606,51,1
606,52,5
607,492,1
607,92,1
607,219,1
608,200,4
609,133,4
609,158,1
609,171,5
609,115,4
609,397,5
609,80,1
609,338,5
609,466,5
609,366,4
610,28,2
610,456,3
610,401,3
610,407,2
611,239,5
611,7,2
612,68,3
613,271,1
613,92,3
613,199,3
613,382,5
613,225,1
613,106,1
614,78,1
614,477,1
614,153,1
615,363,1
615,473,2
615,113,2
616,48,1
616,157,4
616,353,4
616,32,4
616,53,2
616,462,3
616,148,3
616,76,5
616,96,2
617,45,4
617,78,2
617,39,5
617,311,2
617,225,1
617,124,3
617,112,1
617,165,1
617,293,3
617,27,5
618,332,5
618,486,1
619,309,5
619,154,5
619,164,2
619,418,2
620,81,5
620,364,5
620,93,4
620,14,2
620,121,1
620,65,1
620,321,1
621,446,1
621,419,5
621,106,3
621,156,2
621,402,2
621,55,3
621,409,1
621,369,3
621,266,4
622,264,2
622,128,5
622,41,3
622,15,3
622,64,4
622,405,1
622,160,4
622,399,2
623,418,4
623,205,4
623,350,2
623,152,3
623,36,4
623,446,3
624,365,4
624,467,2
624,472,3
624,88,3
624,139,3
624,469,2
625,33,1
625,300,2
625,77,2
626,105,5
626,139,3
627,293,4
627,444,3
627,126,4
627,343,3
627,47,2
627,337,2
627,202,4
628,254,4
628,291,2
628,87,3
628,439,2
628,128,5
628,101,4
628,158,3
628,346,3
629,412,3
629,78,3
629,320,3
629,382,2
629,414,1
629,429,3
629,23,4
629,357,5
630,343,3
630,264,3
630,487,5
630,144,5
630,190,4
630,112,3
630,263,1
630,86,3
630,444,3
630,325,4
631,354,3
632,91,2
632,1,2
632,319,2
632,338,3
632,365,3
632,70,5
633,482,1
633,477,1
633,480,1
633,280,3
633,236,1
633,54,2
633,290,2
633,245,4
633,492,5
634,230,2
634,305,2
634,55,2
635,212,2
635,108,1
635,415,3
635,480,2
635,163,4
635,410,4
635,446,3
635,443,1
636,304,5
636,243,2
636,260,2
636,74,2
636,213,1
636,325,2
636,372,4
637,67,4
637,139,3
637,245,4
637,232,3
637,391,5
637,143,2
637,183,3
637,214,3
637,261,5
638,162,2
638,238,1
638,307,2
638,449,5
638,268,5
638,394,1
639,168,3
639,314,1
639,377,1
639,28,1
639,163,5
639,383,5
640,178,5
640,12,1
640,397,4
640,131,2
640,233,4
640,359,2
641,385,3
642,372,3
642,33,5
642,317,1
642,270,4
642,62,4
642,109,1
642,278,5
643,458,2
643,60,1
643,11,4
643,111,2
643,5,1
643,392,3
643,304,4
643,98,4
643,278,5
644,81,5
644,296,5
644,493,4
645,379,4
645,433,3
645,280,2
645,200,2
645,77,1
646,282,1
646,141,2
646,414,3
646,42,2
646,79,5
646,202,1
646,26,1
646,277,1
646,346,2
647,425,2
647,50,5
647,43,5
647,132,1
647,117,3
647,228,3
647,451,3
648,159,3
648,274,2
648,488,3
648,167,3
648,297,4
648,437,1
648,257,4
648,493,1
648,365,5
648,73,4
649,233,4
649,405,3
649,475,4
649,283,5
649,355,5
649,430,3
650,104,2
650,172,4
650,438,2
650,80,3
650,363,4
651,209,1
651,335,3
651,139,3
652,214,4
653,436,5
654,324,3
654,479,4
654,8,3
654,165,1
654,373,4
654,331,4
654,245,3
654,237,3
654,204,1
655,41,3
655,499,2
655,357,5
656,352,3
656,390,3
657,386,3
657,318,1
657,216,3
657,190,3
657,339,4
657,134,3
657,277,5
657,499,5
658,148,1
658,381,4
658,87,2
658,73,4
658,449,1
658,212,4
658,150,1
659,330,2
659,166,1
659,323,2
660,29,1
660,229,1
660,40,5
661,455,1
661,357,3
661,27,5
661,439,4
661,405,2
661,211,3
662,487,2
662,427,2
662,231,1
662,291,1
662,163,2
662,436,2
662,390,5
662,85,2
662,441,1
662,463,3
663,143,1
663,149,5
663,466,5
663,6,2
664,367,2
664,115,4
665,172,2
665,278,1
665,407,5
665,389,5
665,166,4
665,349,3
665,316,3
666,325,4
666,444,3
666,154,2
666,276,1
666,8,1
666,9,5
666,25,4
666,199,2
666,171,4
667,340,5
667,322,2
667,218,1
667,396,2
667,138,2
667,466,2
667,358,1
667,10,3
667,139,2
668,325,2
668,12,3
668,407,2
668,450,4
668,256,4
668,186,1
669,288,4
669,327,4
669,251,3
669,407,4
669,139,5
669,147,4
669,126,2
670,18,2
670,281,5
670,128,5
670,257,4
670,201,1
670,401,3
670,150,1
670,16,5
671,395,4
671,281,3
671,65,1
671,100,5
671,345,4
671,487,2
672,432,5
672,254,1
672,234,1
672,445,1
673,433,2
673,177,5
673,446,3
673,64,4
673,306,2
674,227,4
674,264,3
674,162,5
674,129,1
674,477,4
674,356,2
674,26,1
674,349,1
675,226,5
675,148,3
675,422,3
675,219,2
675,342,5
675,51,1
675,171,5
675,30,2
675,137,1
676,249,2
676,403,3
676,115,5
676,317,2
676,454,4
676,405,5
676,422,1
676,95,4
676,186,2
677,436,4
677,237,3
678,365,4
678,474,4
679,245,2
679,302,3
679,109,2
679,474,1
680,184,4
680,424,5
680,307,2
680,367,4
680,253,2
680,14,4
680,473,5
680,312,4
680,446,5
680,98,3
681,18,2
681,318,3
681,140,4
681,74,3
681,164,3
681,286,5
682,81,4
682,2,3
682,121,4
682,412,3
683,457,2
683,473,2
683,150,1
683,154,3
683,192,5
683,34,3
683,279,3
683,116,3
684,500,1
684,449,4
685,385,4
685,333,1
685,155,5
685,51,4
685,81,3
685,301,4
685,304,5
686,413,2
686,298,5
686,425,1
686,26,4
687,388,5
687,292,3
688,284,2
688,457,3
689,420,4
689,98,1
690,117,4
690,154,5
690,206,5
690,180,5
690,389,4
690,431,5
690,55,5
690,297,1
690,54,3
690,128,1
691,478,4
691,359,4
691,166,4
691,451,1
691,27,2
691,51,1
691,86,5
691,264,2
691,184,4
691,245,1
692,350,1
692,495,3
692,21,4
692,281,5
693,387,5
693,61,5
694,190,1
694,362,1
694,381,4
694,320,2
694,342,2
694,475,2
694,421,1
695,168,1
695,131,3
695,84,1
695,332,5
695,28,1
695,85,2
695,326,2
695,127,3
696,349,4
696,307,1
696,31,1
696,23,3
696,484,1
696,204,2
696,142,5
696,74,3
696,188,5
696,331,2
697,492,2
697,231,3
697,319,5
697,269,5
697,135,5
697,123,2
697,355,1
698,138,5
698,308,5
698,430,1
698,387,1
699,498,2
700,447,2
700,37,2
700,492,4
700,93,4
700,257,2
700,153,4
701,458,2
701,128,3
701,35,3
701,3,4
701,322,3
701,90,1
701,165,2
701,358,5
702,25,4
703,5,5
703,417,2
703,24,5
703,384,4
703,385,3
704,103,4
704,324,4
705,417,2
705,110,3
706,2,2
706,84,2
707,303,3
707,223,4
707,257,4
708,81,5
708,494,5
708,417,3
708,431,3
708,20,1
709,373,5
709,492,1
709,276,2
709,396,3
709,261,4
709,474,4
709,340,1
710,152,5
710,290,2
710,471,5
711,375,3
711,306,4
712,423,5
712,208,5
712,64,5
712,195,1
712,184,5
713,84,2
713,175,3
713,171,5
713,398,1
713,269,5
713,452,5
713,14,1
714,498,1
714,181,3
714,3,5
714,129,5
714,479,1
714,415,5
714,202,1
714,385,1
714,14,3
715,309,2
715,14,3
715,394,3
715,131,1
715,143,4
715,415,5
715,34,5
716,146,1
716,44,4
716,235,4
717,299,4
718,158,3
718,156,4
718,107,5
718,488,4
718,457,1
718,67,1
718,317,2
718,269,1
718,169,4
719,441,3
719,219,4
720,106,4
720,407,1
720,415,4
720,433,5
720,428,4
720,186,3
721,202,4
721,59,1
721,236,1
721,103,2
721,368,3
721,334,2
721,58,1
721,68,4
721,377,5
722,197,4
722,62,4
722,329,3
722,205,2
722,322,4
722,88,2
722,300,3
722,119,2
722,239,5
723,62,4
724,420,2
724,306,5
724,450,3
725,250,2
725,293,3
725,261,5
725,340,4
725,498,3
726,353,3
726,168,1
726,22,2
726,139,1
726,242,4
727,405,5
727,176,4
727,364,2
728,220,1
728,389,5
728,341,4
728,318,2
728,329,1
729,419,4
729,463,3
729,262,2
730,272,4
730,493,2
730,156,2
731,393,5
731,16,3
731,236,4
731,197,5
732,229,1
733,217,2
733,405,4
733,251,3
734,163,4
734,404,3
734,241,4
734,244,4
734,170,2
735,448,4
735,79,2
735,164,1
735,108,5
735,266,3
735,146,2
736,247,3
736,334,3
736,99,5
736,187,3
736,25,5
737,41,2
737,132,5
737,461,5
737,119,5
737,141,5
737,214,3
737,437,3
737,370,1
737,344,1
738,352,1
738,481,5
738,289,3
739,131,5
739,210,5
739,70,5
739,342,3
739,412,3
739,338,3
739,386,2
739,283,1
739,352,4
740,89,4
740,424,3
740,449,2
741,211,5
742,57,3
742,45,3
742,8,3
743,252,3
743,228,3
743,177,2
743,396,3
743,345,1
743,44,2
743,196,5
744,335,2
744,112,5
744,12,4
745,35,1
745,443,4
745,485,2
745,221,5
745,343,4
745,150,5
745,74,3
746,209,1
746,387,2
746,280,1
747,439,2
747,196,4
747,461,4
747,261,4
748,325,3
748,202,2
749,309,2
750,338,5
750,8,1
750,497,1
750,22,3
751,195,5
751,292,3
751,486,4
751,254,5
751,19,1
751,11,5
751,162,5
751,71,4
751,95,5
752,224,1
752,187,4
752,63,4
752,366,1
753,46,2
753,315,1
753,98,2
753,1,1
753,155,4
753,239,5
753,96,2
753,359,5
754,150,4
755,417,1
755,351,5
755,6,2
756,354,2
756,150,2
756,8,4
756,412,5
756,221,1
757,459,1
757,264,4
757,222,1
757,386,5
757,209,4
758,410,4
758,21,2
758,161,2
758,3,4
758,47,4
758,85,4
758,76,3
758,440,5
758,488,1
759,439,2
760,99,4
760,80,5
760,136,2
760,457,5
760,160,2
760,498,4
760,230,5
760,168,4
760,180,2
760,427,3
761,151,2
761,291,4
762,422,3
762,483,4
762,313,3
762,183,2
762,206,4
762,464,3
762,500,5
763,198,3
763,77,5
763,42,4
763,253,3
764,361,5
764,139,4
764,197,5
764,432,3
764,141,3
764,470,4
764,495,1
764,434,2
764,356,5
765,435,3
765,48,3
765,147,3
766,420,4
766,435,5
766,245,5
766,128,1
766,2,5
766,57,1
767,465,3
768,466,3
768,196,3
768,279,4
769,340,4
769,297,2
769,497,3
769,313,5
770,282,3
770,452,5
770,92,4
770,294,3
770,239,5
771,146,4
771,333,1
771,241,4
771,410,3
771,471,4
771,277,3
771,59,5
772,124,3
772,401,5
772,491,3
772,202,3
772,311,3
773,410,1
773,121,3
773,267,4
773,335,1
773,218,2
773,290,1
773,99,5
773,470,2
773,36,4
774,203,3
774,147,1
774,64,1
774,174,2
774,395,3
774,232,3
774,117,3
774,378,2
774,93,4
774,429,2
775,16,2
775,479,1
776,362,1
777,12,4
777,462,5
777,279,5
777,382,4
777,236,3
777,408,1
777,227,1
777,224,4
777,296,1
778,373,5
778,408,5
778,206,5
778,354,1
778,478,4
779,35,1
779,24,3
779,127,5
779,484,2
779,310,1
779,56,4
779,275,2
779,311,4
780,90,4
781,323,1
781,240,5
781,442,2
781,337,5
781,23,3
781,181,2
781,14,1
782,88,4
782,456,3
782,353,1
782,271,2
783,500,4
783,365,4
783,220,1
783,288,4
783,384,5
783,4,2
783,272,3
784,163,3
784,30,4
784,228,3
784,93,3
784,43,1
784,82,1
784,173,5
785,219,5
785,11,5
785,292,3
785,463,5
785,137,5
785,253,5
785,435,2
786,250,2
786,408,3
786,42,1
786,420,3
786,369,4
786,115,4
786,260,3
786,389,4
786,450,2
786,456,1
787,315,2
787,253,1
787,26,5
787,434,4
788,176,1
789,78,1
789,216,1
789,387,2
789,396,5
789,151,2
789,359,1
789,225,1
789,211,4
789,234,5
789,203,1
790,497,5
790,430,1
790,172,1
790,284,1
790,485,4
790,155,1
790,246,3
790,244,4
790,198,5
790,425,2
791,334,1
791,428,2
791,76,4
791,222,3
792,128,2
792,379,4
792,27,5
792,366,5
792,70,5
792,135,1
792,310,5
793,296,2
794,487,2
794,394,4
794,410,5
794,287,5
794,233,5
794,239,2
794,22,1
794,153,3
795,490,2
795,340,1
796,81,1
796,38,1
796,434,5
796,443,1
796,479,5
796,292,2
797,270,2
798,366,4
798,4,5
798,420,4
798,84,3
798,280,1
798,322,3
799,361,2
799,419,3
799,339,3
799,417,4
799,302,4
799,358,3
799,141,2
799,126,4
799,323,3
800,374,2
800,25,2
800,156,1
800,400,2
801,122,4
801,99,1
801,134,3
801,395,2
801,431,5
802,177,3
802,387,3
802,487,1
802,129,3
802,291,2
802,481,2
802,15,3
803,106,1
804,437,3
804,372,2
804,336,2
804,178,2
805,93,3
805,344,4
805,147,2
805,66,5
805,470,1
805,46,2
805,9,1
806,46,3
806,302,2
807,214,1
807,192,5
807,310,3
807,154,3
807,311,4
807,166,4
807,276,2
807,301,4
808,131,3
808,270,1
809,107,3
809,481,2
810,313,5
810,167,3
810,371,4
810,120,1
810,14,5
810,117,4
810,443,1
810,131,3
810,477,3
810,23,1
811,68,1
812,423,1
812,36,1
812,277,5
812,29,1
812,99,5
812,335,1
812,358,3
812,223,4
812,447,4
812,181,2
813,18,1
813,40,5
813,477,3
813,412,3
813,150,3
813,13,4
813,7,1
813,38,1
813,398,3
814,445,3
814,40,3
814,10,1
814,331,2
814,12,3
814,149,2
814,303,5
814,209,2
814,490,4
815,433,2
815,360,5
815,249,5
815,6,5
815,227,2
815,351,3
815,324,4
816,20,2
816,51,2
816,184,4
816,24,1
816,279,1
816,169,4
817,92,2
817,275,5
817,196,4
817,20,4
817,29,2
817,58,3
817,447,3
818,228,5
818,412,3
818,259,1
818,443,4
818,109,1
819,72,3
819,144,4
819,325,5
819,340,5
819,256,1
819,253,5
819,245,2
819,364,1
819,174,5
819,411,1
820,161,3
820,113,4
820,70,5
820,180,5
821,376,2
821,242,1
821,6,5
821,119,2
821,472,5
821,339,2
822,72,3
822,90,3
822,308,3
822,491,2
822,69,4
822,322,3
822,161,4
823,373,1
823,293,4
823,212,5
823,105,3
823,74,3
823,229,5
823,253,1
823,241,2
823,70,5
823,159,2
824,97,1
824,276,3
824,199,4
824,100,5
824,237,5
824,416,3
824,420,5
824,12,4
824,180,5
825,460,1
825,485,4
825,201,4
825,478,1
825,22,3
825,190,5
825,81,1
825,389,4
825,324,5
826,93,4
826,300,4
826,336,4
826,301,1
826,257,5
827,56,2
827,463,1
827,74,4
827,49,4
827,71,2
827,334,3
827,343,2
827,23,1
827,61,4
827,117,1
828,120,3
829,339,1
829,102,5
829,115,4
829,81,4
830,287,2
831,463,4
831,497,5
831,89,2
831,341,2
832,99,4
832,343,4
832,474,2
832,278,2
832,3,1
832,31,3
832,388,3
832,340,1
832,199,1
832,244,5
833,21,5
833,267,1
833,423,3
833,496,3
833,183,2
833,477,5
834,399,2
835,241,3
835,135,4
835,447,3
836,396,5
836,91,5
836,477,2
836,165,1
836,62,1
836,27,1
837,41,2
838,58,5
839,143,1
840,102,5
840,226,3
840,186,1
841,221,1
841,277,4
842,320,3
842,59,3
842,156,4
842,34,1
842,262,5
842,100,3
842,105,2
842,459,2
843,94,2
843,152,5
843,146,4
843,303,5
843,82,5
843,414,2
843,193,1
843,495,5
844,298,4
845,10,4
845,275,2
845,388,3
845,71,3
845,337,5
845,500,3
845,233,2
845,478,1
845,367,2
846,490,1
846,362,5
846,156,2
846,22,3
846,23,2
847,14,5
847,430,4
847,246,2
847,474,1
847,302,5
847,153,5
847,256,4
847,204,1
847,315,1
847,96,2
848,29,4
848,23,5
848,268,3
848,146,5
848,159,4
848,422,2
848,404,3
848,151,3
848,271,1
848,489,5
849,111,1
849,319,4
849,424,3
849,205,4
849,128,1
849,256,4
849,349,2
849,170,3
849,222,5
849,324,2
850,160,2
850,487,1
850,442,4
850,89,2
850,451,4
850,360,1
850,78,5
850,275,3
851,498,2
851,330,4
851,458,5
851,230,3
851,56,5
851,356,2
851,76,5
852,248,3
852,115,1
852,37,2
852,161,5
852,95,4
852,321,2
853,181,5
853,461,4
853,91,2
853,142,4
853,297,5
853,429,4
853,368,3
853,33,4
854,21,1
854,413,2
854,498,2
854,195,5
854,306,5
854,336,1
854,428,5
854,35,2
854,285,4
855,322,3
855,387,2
855,468,1
856,228,1
857,292,1
857,467,5
858,316,1
858,436,2
858,491,1
858,438,1
858,3,5
858,21,3
858,333,1
859,98,4
859,342,2
860,409,3
860,335,4
860,110,3
860,483,4
861,71,5
861,107,5
861,352,1
861,491,3
861,83,2
861,289,3
861,277,4
861,92,5
862,309,5
862,434,3
862,303,1
862,182,2
862,31,5
862,467,2
862,286,5
862,44,3
863,113,1
863,302,3
863,101,5
863,418,4
863,48,5
863,224,5
863,326,3
864,372,1
864,389,2
864,431,5
864,74,5
864,448,1
864,167,2
865,205,5
865,159,3
865,430,5
866,419,2
866,301,4
866,227,2
866,232,1
866,335,1
866,145,1
866,358,5
866,269,1
866,54,3
866,148,5
867,193,1
867,9,5
